id,practitioner_id,tip_title,category,bullets,display_order,is_active,is_custom,created_at
3b5570f9-9748-4466-8351-ec658a3ecaa3,daed543f-ea3a-4be4-b74a-ee8675056203,Stress and your skin,Acne,"[""Stress directly increases cortisol which raises oil production and slows healing."",""Managing stress is skincare, it belongs in your routine as much as your cleanser does.""]",8,true,false,2026-03-25 10:28:37.283895+00
3c2d232f-cefd-455d-bac6-415a644b6eaf,ca28cadc-81e9-45c1-a1b3-731076afd835,Hormones and your skin,Acne,"[""Hormonal fluctuations affect sebum, sensitivity and healing speed throughout the month."",""Your skin is not being unpredictable, it is responding to your cycle."",""Tracking patterns over time helps make sense of it.""]",9,true,false,2026-03-25 10:28:39.414903+00
3ccd08c1-7e01-470d-8171-3bf8322c340e,f99a5c48-af4e-42fb-9f86-b2381059355a,Dermaplaning aftercare,Aftercare,"[""Your skin has had a thorough physical exfoliation today and will be more sensitive than usual."",""Avoid active ingredients and strong acids for 24 hours."",""Keep makeup minimal or avoid entirely for the rest of the day."",""Apply SPF before going outside, your skin is more vulnerable to UV today."",""Avoid heat treatments and excessive sweating for 24 hours."",""Your skin will feel incredibly smooth, enjoy it and protect it.""]",13,true,false,2026-03-29 14:10:59.914047+00
3cfc7e7f-1e79-4945-968b-9da190126858,5a1bbc80-2f5b-476c-8f10-97c11f053fef,What to expect in the first few weeks,General Skincare,"[""Hopefully your skin is feeling amazing after your treatment today. As you settle into your new routine, your skin may go through a small adjustment period as it gets used to new products and more consistent care."",""In some cases you might notice a purge, this is simply your skin clearing from the inside out and is a positive sign."",""If anything concerns you at all, please reach out, it is never too much trouble.""]",1,true,false,2026-03-25 10:28:34.28905+00
3e4075b4-3ccc-4384-ae12-4c61c333081c,47fad392-2814-46af-a4a8-49b710d0f54d,Diet and your skin,Lifestyle and Triggers,"[""Dairy and high glycaemic foods are the most common dietary triggers for acne and inflammation. You do not need to eliminate them entirely but noticing patterns is worthwhile."",""Omega-3 fatty acids found in oily fish, walnuts and flaxseed actively support skin barrier function and reduce inflammation."",""Alcohol dehydrates the skin and disrupts sleep quality. Both show on your face faster than most people expect."",""No single food will fix your skin but a consistently anti-inflammatory diet supports everything else you are doing.""]",7,true,false,2026-04-08 09:05:27.340467+00
3ebd8abc-09e0-497f-b3ae-02926f40fb84,84afb98a-4edd-41b9-92b4-fb80495b7e0b,Reducing bacteria in your environment,Routine Essentials,"[""Change your pillowcase at least twice a week. Your skin spends eight hours pressed against it every night."",""Clean your phone screen daily. It carries more bacteria than most surfaces you touch."",""Wash your hands before applying skincare. Introducing bacteria to your face undoes the work of your routine."",""Use a clean towel for your face, separate from your body towel, and change it every two to three days.""]",3,true,false,2026-03-30 12:02:14.173297+00
405bd675-57d0-4bfc-a5d2-6c233dd44cc9,9c75ebff-e9f7-43ca-ba0e-25912aecabd4,Reducing bacteria in your environment,Acne,"[""Change your pillowcase at least twice a week."",""Clean your phone screen daily."",""Use a separate face towel and change it every two to three days."",""Small habits that make a real difference.""]",3,true,false,2026-03-25 10:28:38.989675+00
42ad0e50-0b55-4407-b4c3-a3f1e4640816,f824b82b-0bcc-4d09-b558-9214d663f527,Getting the most from your SPF,General Skincare,"[""SPF is the single cheapest, easiest and most effective anti-ageing tool available and most people are not using it correctly."",""Apply it as your final morning step and use enough, a full teaspoon for face and neck."",""Ideally reapply every two hours, but as a minimum a factor 50 will protect you all day as long as you do not excessively sweat or wipe it off.""]",6,true,false,2026-03-25 10:28:37.702123+00
43ce1d50-0b40-4575-9327-9637935d0f70,190e3a95-a8e6-4dab-99c5-52d9ff7fdc49,What to expect in the first few weeks,New Routine,"[""Your skin may feel more reactive before it fully settles. This is completely normal when your routine is adjusting and does not mean the products are not working."",""Stick with what has been recommended and resist introducing anything new for at least four weeks. Less is genuinely more during this period."",""If you experience persistent irritation or anything that concerns you before your next appointment, get in touch. You are never bothering us."",""Give your skin the same patience you would give anything worth having. Real change takes time but it is coming.""]",1,true,false,2026-03-29 20:22:27.328805+00
44868b06-57a4-4cf8-8286-c4820ed231a5,47fad392-2814-46af-a4a8-49b710d0f54d,How much product to use,Routine Essentials,"[""Less is more with active ingredients. A pea-sized amount of serum is enough for the whole face."",""Applying more does not make a product work faster. It increases the risk of irritation."",""Give each product thirty seconds to absorb before applying the next."",""Pat products in gently rather than rubbing. Your skin barrier will thank you.""]",5,true,false,2026-04-08 09:05:27.340467+00
44956aaf-2946-4eb7-9f06-a4ef82aaa00c,190e3a95-a8e6-4dab-99c5-52d9ff7fdc49,Getting the most from your SPF,Routine Essentials,"[""Apply SPF as the very last step of your morning routine, after moisturiser."",""Use enough. Most people apply far too little. A full teaspoon for face and neck."",""Reapply every two hours if you are outdoors or in direct sunlight."",""SPF in makeup or moisturiser alone is not sufficient. Coverage is never even enough.""]",6,true,false,2026-03-29 20:22:27.328805+00
44e4a34a-af68-4e69-91f6-c929d0f1dc14,f6ec1628-bd8c-4913-913d-06a9e6a8feb9,Dermaplaning aftercare,Aftercare,"[""Your skin has had a thorough physical exfoliation today and will be more sensitive than usual."",""Avoid active ingredients and strong acids for 24 hours."",""Keep makeup minimal or avoid entirely for the rest of the day."",""Apply SPF before going outside, your skin is more vulnerable to UV today."",""Avoid heat treatments and excessive sweating for 24 hours."",""Your skin will feel incredibly smooth, enjoy it and protect it.""]",13,true,false,2026-03-29 14:10:59.914047+00
45fbd2ee-ec0d-46a9-8568-52188105f5bf,f6ec1628-bd8c-4913-913d-06a9e6a8feb9,Diet and your skin,Acne,"[""Dairy and high glycaemic foods are the most common dietary triggers for acne and inflammation."",""You do not need to eliminate them entirely but noticing patterns over time is genuinely worthwhile.""]",7,true,false,2026-03-25 10:28:35.587375+00
47dd596c-a7e9-45d0-8522-bef2acac0323,f63ca619-ee7d-4788-adbb-bcd0137f244f,Dermaplaning aftercare,Aftercare,"[""Your skin has had a thorough physical exfoliation today and will be more sensitive than usual."",""Avoid active ingredients and strong acids for 24 hours."",""Keep makeup minimal or avoid entirely for the rest of the day."",""Apply SPF before going outside, your skin is more vulnerable to UV today."",""Avoid heat treatments and excessive sweating for 24 hours."",""Your skin will feel incredibly smooth, enjoy it and protect it.""]",13,true,false,2026-03-29 14:10:59.914047+00
48758251-1812-47fb-927f-6264525de60b,605b49e9-865a-46a3-8dbb-45ab9d07903e,Stress and your skin,Lifestyle and Triggers,"[""Stress triggers the release of cortisol which directly increases oil production, weakens the skin barrier and slows healing. The skin and stress connection is physiological, not imagined."",""Poor sleep compounds this. Your skin does the majority of its repair work overnight and consistently disrupted sleep shows on the skin faster than almost any other lifestyle factor."",""You cannot always control your stress levels but you can track them. Your daily log is capturing this data and over time patterns will emerge that show you exactly how stress affects your specific skin."",""Managing stress is skincare. It belongs in your routine as much as your cleanser does.""]",8,true,false,2026-03-30 08:23:25.141534+00
49b2ba8e-7905-4d8e-97a5-c77b48a269e0,be705ce2-2c38-4a3d-9964-c7d42b459538,What to expect in the first few weeks,New Routine,"[""Your skin may feel more reactive before it fully settles. This is completely normal when your routine is adjusting and does not mean the products are not working."",""Stick with what has been recommended and resist introducing anything new for at least four weeks. Less is genuinely more during this period."",""If you experience persistent irritation or anything that concerns you before your next appointment, get in touch. You are never bothering us."",""Give your skin the same patience you would give anything worth having. Real change takes time but it is coming.""]",1,true,false,2026-04-07 18:54:20.837309+00
49e5c823-274c-4863-8de7-6ab56ec63dc9,89a49534-d91e-42e4-8bf2-8f5c42fa5389,Microneedling aftercare,Aftercare,"[""Your skin is in active repair mode. Immediately after it may feel flushed and warm, similar to mild sunburn. This usually settles within 24 to 48 hours but everyone's skin reacts differently."",""Do not put ANY products on your face, this is the most important rule immediately after treatment."",""Change your pillowcase when you get home."",""Avoid touching your face."",""Avoid swimming pools and hot tubs."",""Avoid excessive sweating and the gym."",""After 24 hours you can resume a gentle hydrating routine."",""Avoid for 7 days: any acids or retinoids, any exfoliation or scrubs, excessive heat such as saunas, facial hair removal."",""Avoid for 14 days: Botox and dermal fillers, direct UV exposure without SPF50.""]",11,true,false,2026-03-29 14:10:59.914047+00
4a10ea30-4794-4765-a744-a7ae4cd09dd6,89a49534-d91e-42e4-8bf2-8f5c42fa5389,Getting the most from your SPF,General Skincare,"[""SPF is the single cheapest, easiest and most effective anti-ageing tool available and most people are not using it correctly."",""Apply it as your final morning step and use enough, a full teaspoon for face and neck."",""Ideally reapply every two hours, but as a minimum a factor 50 will protect you all day as long as you do not excessively sweat or wipe it off.""]",6,true,false,2026-03-25 10:28:38.137351+00
4b024ae5-8a8d-4d94-86d0-a3c91a5f4ecf,9265dd02-a2b6-4de6-8d06-60b93dc8cdf3,Reducing bacteria in your environment,Acne,"[""Change your pillowcase at least twice a week."",""Clean your phone screen daily."",""Use a separate face towel and change it every two to three days."",""Small habits that make a real difference.""]",3,true,false,2026-03-23 20:22:30.897726+00
4bd3ca6f-477c-43bf-9fe9-e11f7cd24114,9c75ebff-e9f7-43ca-ba0e-25912aecabd4,Introducing active ingredients,General Skincare,"[""Always introduce one new active at a time so you know exactly what your skin loves (or doesn't!)."",""Start slowly, two to three times a week, and build from there."",""Your skin will tell you what it needs.""]",4,true,false,2026-03-25 10:28:38.989675+00
4c8d575d-7f45-4851-95e7-ca801ce041a1,f63ca619-ee7d-4788-adbb-bcd0137f244f,Chemical peel aftercare,Aftercare,"[""Depending on your skin and the depth of your peel, you may experience some peeling or flaking over the next few days. This is your skin renewing itself, resist the urge to pick or peel."",""Keep skin hydrated with a gentle moisturiser only."",""Avoid all active ingredients until peeling has completely settled or for a minimum of 48 hours."",""Stay out of direct sunlight and wear SPF50 every day without exception."",""Avoid heat treatments, saunas and excessive sweating for 48 hours."",""Do not exfoliate, let your skin shed naturally."",""If anything feels unusual or concerns you, get in touch straight away.""]",12,true,false,2026-03-29 14:10:59.914047+00
4d496ee7-6a4a-4b2b-9b4f-83fda32429df,9c75ebff-e9f7-43ca-ba0e-25912aecabd4,Basic facial aftercare,Aftercare,"[""Your skin has been deeply cleansed and treated today, give it space to breathe."",""Keep your routine simple for the next 24 hours, cleanser, moisturiser and SPF only."",""Drink plenty of water, hydration supports everything your skin is doing right now."",""Some mild redness or sensitivity is completely normal and will settle quickly."",""If anything concerns you, please reach out.""]",10,true,false,2026-03-29 14:10:59.914047+00
4f6cf481-3782-48c9-9c04-f0bf4929d3bf,daed543f-ea3a-4be4-b74a-ee8675056203,Reducing bacteria in your environment,Acne,"[""Change your pillowcase at least twice a week."",""Clean your phone screen daily."",""Use a separate face towel and change it every two to three days."",""Small habits that make a real difference.""]",3,true,false,2026-03-25 10:28:37.283895+00
4fa6f78e-b96e-4413-bc32-1d962ecbd22d,4610b0ab-7731-49ff-913c-449f1e12c7bc,Basic facial aftercare,Aftercare,"[""Your skin has been deeply cleansed and treated today, give it space to breathe."",""Keep your routine simple for the next 24 hours, cleanser, moisturiser and SPF only."",""Drink plenty of water, hydration supports everything your skin is doing right now."",""Some mild redness or sensitivity is completely normal and will settle quickly."",""If anything concerns you, please reach out.""]",10,true,false,2026-03-29 14:10:59.914047+00
4fed867a-d800-467a-a95c-e9e4dc436729,1d99c98f-4786-4ea4-9484-6e3b1c676bbd,Basic facial aftercare,Aftercare,"[""Your skin has been deeply cleansed and treated today, give it space to breathe."",""Keep your routine simple for the next 24 hours, cleanser, moisturiser and SPF only."",""Drink plenty of water, hydration supports everything your skin is doing right now."",""Some mild redness or sensitivity is completely normal and will settle quickly."",""If anything concerns you, please reach out.""]",10,true,false,2026-03-29 14:10:59.914047+00
5103d9b3-14e5-41f7-ba26-7bdb2643be21,f99a5c48-af4e-42fb-9f86-b2381059355a,Getting the most from your SPF,General Skincare,"[""SPF is the single cheapest, easiest and most effective anti-ageing tool available and most people are not using it correctly."",""Apply it as your final morning step and use enough, a full teaspoon for face and neck."",""Ideally reapply every two hours, but as a minimum a factor 50 will protect you all day as long as you do not excessively sweat or wipe it off.""]",6,true,false,2026-03-25 10:28:35.153514+00
5251ac6c-a89a-4a97-b9fa-4abcfe67659c,84afb98a-4edd-41b9-92b4-fb80495b7e0b,Introducing active ingredients,New Routine,"[""Always introduce one new active ingredient at a time, never two at once, so you know exactly what is working or what is reacting."",""Start slowly. Use two to three times a week before building to daily, and always patch test first on a small area for three days."",""Active ingredients like retinol, vitamin C, acids and exfoliators are powerful but they need to earn their place in your routine gradually."",""Never use retinol and a strong acid on the same evening. They could destabilise each other and irritate the skin barrier. If you are ever unsure about combining ingredients, get in touch and we will guide you.""]",4,true,false,2026-03-30 12:02:14.173297+00
52539742-f0e4-4939-9399-fac427107a0e,47fad392-2814-46af-a4a8-49b710d0f54d,What to expect in the first few weeks,New Routine,"[""Your skin may feel more reactive before it fully settles. This is completely normal when your routine is adjusting and does not mean the products are not working."",""Stick with what has been recommended and resist introducing anything new for at least four weeks. Less is genuinely more during this period."",""If you experience persistent irritation or anything that concerns you before your next appointment, get in touch. You are never bothering us."",""Give your skin the same patience you would give anything worth having. Real change takes time but it is coming.""]",1,true,false,2026-04-08 09:05:27.340467+00
52817337-923c-4fbc-9769-fad05086b095,daed543f-ea3a-4be4-b74a-ee8675056203,What to expect in the first few weeks,General Skincare,"[""Hopefully your skin is feeling amazing after your treatment today. As you settle into your new routine, your skin may go through a small adjustment period as it gets used to new products and more consistent care."",""In some cases you might notice a purge, this is simply your skin clearing from the inside out and is a positive sign."",""If anything concerns you at all, please reach out, it is never too much trouble.""]",1,true,false,2026-03-25 10:28:37.283895+00
530cbfd3-44fe-407f-b6da-c96c2e4eeae8,1d99c98f-4786-4ea4-9484-6e3b1c676bbd,Hormones and your skin,Acne,"[""Hormonal fluctuations affect sebum, sensitivity and healing speed throughout the month."",""Your skin is not being unpredictable, it is responding to your cycle."",""Tracking patterns over time helps make sense of it.""]",9,true,false,2026-03-25 10:28:36.433118+00
534108ca-070f-4117-ad46-950027f36ffc,40a920aa-4b6e-49ae-b1ae-7faaf3857fa7,Reducing bacteria in your environment,Acne,"[""Change your pillowcase at least twice a week."",""Clean your phone screen daily."",""Use a separate face towel and change it every two to three days."",""Small habits that make a real difference.""]",3,true,false,2026-03-25 10:28:34.721644+00
538932e6-df7d-480e-ab0b-8fe94b27316c,be705ce2-2c38-4a3d-9964-c7d42b459538,Getting the most from your SPF,Routine Essentials,"[""Apply SPF as the very last step of your morning routine, after moisturiser."",""Use enough. Most people apply far too little. A full teaspoon for face and neck."",""Reapply every two hours if you are outdoors or in direct sunlight."",""SPF in makeup or moisturiser alone is not sufficient. Coverage is never even enough.""]",6,true,false,2026-04-07 18:54:20.837309+00
55067c80-88dd-4035-9d2f-a79940d3c337,89a49534-d91e-42e4-8bf2-8f5c42fa5389,Basic facial aftercare,Aftercare,"[""Your skin has been deeply cleansed and treated today, give it space to breathe."",""Keep your routine simple for the next 24 hours, cleanser, moisturiser and SPF only."",""Drink plenty of water, hydration supports everything your skin is doing right now."",""Some mild redness or sensitivity is completely normal and will settle quickly."",""If anything concerns you, please reach out.""]",10,true,false,2026-03-29 14:10:59.914047+00
550b80a6-8d45-423b-b36a-1f2e89c41eec,c26b6784-9300-4741-9b7c-80e3b7b22e39,Hormones and your skin,Lifestyle and Triggers,"[""Hormonal fluctuations throughout the month directly affect sebum production, skin sensitivity and healing speed. Your skin is not being unpredictable. It is responding to your cycle."",""The week before your period is typically when skin is most reactive, oiliest and most prone to breakouts. This is the week to simplify your routine and avoid introducing anything new."",""Tracking your cycle alongside your skin helps identify your personal patterns. Over time this data becomes one of the most useful things AIDA can show you."",""If you suspect a hormonal condition such as PCOS is affecting your skin it is worth discussing with your GP. Skincare can support but it cannot override a hormonal imbalance that needs medical attention.""]",9,true,false,2026-04-06 18:35:10.422376+00
55eff2df-877f-4b6a-90bd-41f77866f3d4,47fad392-2814-46af-a4a8-49b710d0f54d,Introducing active ingredients,New Routine,"[""Always introduce one new active ingredient at a time, never two at once, so you know exactly what is working or what is reacting."",""Start slowly. Use two to three times a week before building to daily, and always patch test first on a small area for three days."",""Active ingredients like retinol, vitamin C, acids and exfoliators are powerful but they need to earn their place in your routine gradually."",""Never use retinol and a strong acid on the same evening. They could destabilise each other and irritate the skin barrier. If you are ever unsure about combining ingredients, get in touch and we will guide you.""]",4,true,false,2026-04-08 09:05:27.340467+00
56137f7e-08c9-4c57-bd48-bc68d57b4726,f824b82b-0bcc-4d09-b558-9214d663f527,Hormones and your skin,Acne,"[""Hormonal fluctuations affect sebum, sensitivity and healing speed throughout the month."",""Your skin is not being unpredictable, it is responding to your cycle."",""Tracking patterns over time helps make sense of it.""]",9,true,false,2026-03-25 10:28:37.702123+00
56d0ca39-57d1-4b37-a17c-588929ea2275,37282558-6bb8-4a97-8649-9d44d952a5cf,Introducing active ingredients,New Routine,"[""Always introduce one new active ingredient at a time, never two at once, so you know exactly what is working or what is reacting."",""Start slowly. Use two to three times a week before building to daily, and always patch test first on a small area for three days."",""Active ingredients like retinol, vitamin C, acids and exfoliators are powerful but they need to earn their place in your routine gradually."",""Never use retinol and a strong acid on the same evening. They could destabilise each other and irritate the skin barrier. If you are ever unsure about combining ingredients, get in touch and we will guide you.""]",4,true,false,2026-04-07 20:27:55.61502+00
5b92ffab-cc99-4945-ba9a-f4d28ae446cb,f63ca619-ee7d-4788-adbb-bcd0137f244f,Getting the most from your SPF,General Skincare,"[""SPF is the single cheapest, easiest and most effective anti-ageing tool available and most people are not using it correctly."",""Apply it as your final morning step and use enough, a full teaspoon for face and neck."",""Ideally reapply every two hours, but as a minimum a factor 50 will protect you all day as long as you do not excessively sweat or wipe it off.""]",6,true,false,2026-03-25 10:28:38.578057+00
5c33dcaa-f15b-4b70-a1a3-7fc4a7788213,78a77883-f71e-4486-ad51-d176e0e24310,Hormones and your skin,Lifestyle and Triggers,"[""Hormonal fluctuations throughout the month directly affect sebum production, skin sensitivity and healing speed. Your skin is not being unpredictable. It is responding to your cycle."",""The week before your period is typically when skin is most reactive, oiliest and most prone to breakouts. This is the week to simplify your routine and avoid introducing anything new."",""Tracking your cycle alongside your skin helps identify your personal patterns. Over time this data becomes one of the most useful things AIDA can show you."",""If you suspect a hormonal condition such as PCOS is affecting your skin it is worth discussing with your GP. Skincare can support but it cannot override a hormonal imbalance that needs medical attention.""]",9,true,false,2026-03-31 20:52:43.003147+00
5e956f52-2bc7-4e9b-934b-10c7d13717f3,ce7713c2-bce9-4d4b-ba90-ca1e7bda9256,Dermaplaning aftercare,Aftercare,"[""Your skin has had a thorough physical exfoliation today and will be more sensitive than usual."",""Avoid active ingredients and strong acids for 24 hours."",""Keep makeup minimal or avoid entirely for the rest of the day."",""Apply SPF before going outside, your skin is more vulnerable to UV today."",""Avoid heat treatments and excessive sweating for 24 hours."",""Your skin will feel incredibly smooth, enjoy it and protect it.""]",13,true,false,2026-03-29 14:10:59.914047+00
60a5625b-5ba4-4fe3-871e-cd215e860bea,190e3a95-a8e6-4dab-99c5-52d9ff7fdc49,Reducing bacteria in your environment,Routine Essentials,"[""Change your pillowcase at least twice a week. Your skin spends eight hours pressed against it every night."",""Clean your phone screen daily. It carries more bacteria than most surfaces you touch."",""Wash your hands before applying skincare. Introducing bacteria to your face undoes the work of your routine."",""Use a clean towel for your face, separate from your body towel, and change it every two to three days.""]",3,true,false,2026-03-29 20:22:27.328805+00
616f985e-1a0d-48f9-a3f5-784c1a28acb8,9265dd02-a2b6-4de6-8d06-60b93dc8cdf3,Diet and your skin,Acne,"[""Dairy and high glycaemic foods are the most common dietary triggers for acne and inflammation."",""You do not need to eliminate them entirely but noticing patterns over time is genuinely worthwhile.""]",7,true,false,2026-03-23 20:22:30.897726+00
61a5ff67-2086-4ce9-bead-ed1ea8943687,f6a304ed-7e7b-4144-8d07-1bedc3731f82,Hormones and your skin,Acne,"[""Hormonal fluctuations affect sebum, sensitivity and healing speed throughout the month."",""Your skin is not being unpredictable, it is responding to your cycle."",""Tracking patterns over time helps make sense of it.""]",9,true,false,2026-03-25 10:28:36.008418+00
628fad93-c7df-4753-a4d4-c093a18a94a0,270e01ff-f87a-4af0-8291-7bde04257ec8,Stress and your skin,Lifestyle and Triggers,"[""Stress triggers the release of cortisol which directly increases oil production, weakens the skin barrier and slows healing. The skin and stress connection is physiological, not imagined."",""Poor sleep compounds this. Your skin does the majority of its repair work overnight and consistently disrupted sleep shows on the skin faster than almost any other lifestyle factor."",""You cannot always control your stress levels but you can track them. Your daily log is capturing this data and over time patterns will emerge that show you exactly how stress affects your specific skin."",""Managing stress is skincare. It belongs in your routine as much as your cleanser does.""]",8,true,false,2026-04-07 19:00:53.819053+00
62bf1335-ef9e-4cc5-88d4-4283a72ab955,9c75ebff-e9f7-43ca-ba0e-25912aecabd4,Hormones and your skin,Acne,"[""Hormonal fluctuations affect sebum, sensitivity and healing speed throughout the month."",""Your skin is not being unpredictable, it is responding to your cycle."",""Tracking patterns over time helps make sense of it.""]",9,true,false,2026-03-25 10:28:38.989675+00
63caa81d-febb-4faa-80e5-d0ab8f96c7b4,5a1bbc80-2f5b-476c-8f10-97c11f053fef,Hormones and your skin,Acne,"[""Hormonal fluctuations affect sebum, sensitivity and healing speed throughout the month."",""Your skin is not being unpredictable, it is responding to your cycle."",""Tracking patterns over time helps make sense of it.""]",9,true,false,2026-03-25 10:28:34.28905+00
6529b913-27d0-44e9-accc-0e571f3b531a,ca28cadc-81e9-45c1-a1b3-731076afd835,Diet and your skin,Acne,"[""Dairy and high glycaemic foods are the most common dietary triggers for acne and inflammation."",""You do not need to eliminate them entirely but noticing patterns over time is genuinely worthwhile.""]",7,true,false,2026-03-25 10:28:39.414903+00
65c27fe7-3473-4cfe-88ad-e6416f2c0eab,1d99c98f-4786-4ea4-9484-6e3b1c676bbd,Diet and your skin,Acne,"[""Dairy and high glycaemic foods are the most common dietary triggers for acne and inflammation."",""You do not need to eliminate them entirely but noticing patterns over time is genuinely worthwhile.""]",7,true,false,2026-03-25 10:28:36.433118+00
668a0cc8-b1c8-478e-8eb6-8c66b9d8abf1,4610b0ab-7731-49ff-913c-449f1e12c7bc,What to expect in the first few weeks,General Skincare,"[""Hopefully your skin is feeling amazing after your treatment today. As you settle into your new routine, your skin may go through a small adjustment period as it gets used to new products and more consistent care."",""In some cases you might notice a purge, this is simply your skin clearing from the inside out and is a positive sign."",""If anything concerns you at all, please reach out, it is never too much trouble.""]",1,true,false,2026-03-25 10:28:33.842669+00
6987d862-1608-4de3-8e54-40184bdb6035,47fad392-2814-46af-a4a8-49b710d0f54d,Stress and your skin,Lifestyle and Triggers,"[""Stress triggers the release of cortisol which directly increases oil production, weakens the skin barrier and slows healing. The skin and stress connection is physiological, not imagined."",""Poor sleep compounds this. Your skin does the majority of its repair work overnight and consistently disrupted sleep shows on the skin faster than almost any other lifestyle factor."",""You cannot always control your stress levels but you can track them. Your daily log is capturing this data and over time patterns will emerge that show you exactly how stress affects your specific skin."",""Managing stress is skincare. It belongs in your routine as much as your cleanser does.""]",8,true,false,2026-04-08 09:05:27.340467+00
6adcdbd9-8e56-475e-9f8c-171a119f4d28,4610b0ab-7731-49ff-913c-449f1e12c7bc,Introducing active ingredients,General Skincare,"[""Always introduce one new active at a time so you know exactly what your skin loves (or doesn't!)."",""Start slowly, two to three times a week, and build from there."",""Your skin will tell you what it needs.""]",4,true,false,2026-03-25 10:28:33.842669+00
6b7f60a7-156f-421d-b380-3a5a189f6ceb,c26b6784-9300-4741-9b7c-80e3b7b22e39,Stress and your skin,Lifestyle and Triggers,"[""Stress triggers the release of cortisol which directly increases oil production, weakens the skin barrier and slows healing. The skin and stress connection is physiological, not imagined."",""Poor sleep compounds this. Your skin does the majority of its repair work overnight and consistently disrupted sleep shows on the skin faster than almost any other lifestyle factor."",""You cannot always control your stress levels but you can track them. Your daily log is capturing this data and over time patterns will emerge that show you exactly how stress affects your specific skin."",""Managing stress is skincare. It belongs in your routine as much as your cleanser does.""]",8,true,false,2026-04-06 18:35:10.422376+00
6bbe4054-a0f5-4439-b9a8-18a2319df8e3,ca28cadc-81e9-45c1-a1b3-731076afd835,Getting the most from your SPF,General Skincare,"[""SPF is the single cheapest, easiest and most effective anti-ageing tool available and most people are not using it correctly."",""Apply it as your final morning step and use enough, a full teaspoon for face and neck."",""Ideally reapply every two hours, but as a minimum a factor 50 will protect you all day as long as you do not excessively sweat or wipe it off.""]",6,true,false,2026-03-25 10:28:39.414903+00
6bbe6ded-47b3-480c-81c2-7f4b70353099,f6a304ed-7e7b-4144-8d07-1bedc3731f82,Diet and your skin,Acne,"[""Dairy and high glycaemic foods are the most common dietary triggers for acne and inflammation."",""You do not need to eliminate them entirely but noticing patterns over time is genuinely worthwhile.""]",7,true,false,2026-03-25 10:28:36.008418+00
6c5941e1-54c6-4fe3-8c67-f041176a5d5b,4610b0ab-7731-49ff-913c-449f1e12c7bc,Stress and your skin,Acne,"[""Stress directly increases cortisol which raises oil production and slows healing."",""Managing stress is skincare, it belongs in your routine as much as your cleanser does.""]",8,true,false,2026-03-25 10:28:33.842669+00
6f5e12bb-1216-4803-9fdd-eae0328b76aa,ca28cadc-81e9-45c1-a1b3-731076afd835,What to expect in the first few weeks,General Skincare,"[""Hopefully your skin is feeling amazing after your treatment today. As you settle into your new routine, your skin may go through a small adjustment period as it gets used to new products and more consistent care."",""In some cases you might notice a purge, this is simply your skin clearing from the inside out and is a positive sign."",""If anything concerns you at all, please reach out, it is never too much trouble.""]",1,true,false,2026-03-25 10:28:39.414903+00
704dd1a5-adf8-4fbc-8fb4-9d34ecf9c640,9265dd02-a2b6-4de6-8d06-60b93dc8cdf3,Dermaplaning aftercare,Aftercare,"[""Your skin has had a thorough physical exfoliation today and will be more sensitive than usual."",""Avoid active ingredients and strong acids for 24 hours."",""Keep makeup minimal or avoid entirely for the rest of the day."",""Apply SPF before going outside, your skin is more vulnerable to UV today."",""Avoid heat treatments and excessive sweating for 24 hours."",""Your skin will feel incredibly smooth, enjoy it and protect it.""]",13,true,false,2026-03-29 14:10:59.914047+00
70cee65d-d4e6-4e2e-b0a1-fd1caa1258f3,f6ec1628-bd8c-4913-913d-06a9e6a8feb9,Introducing active ingredients,General Skincare,"[""Always introduce one new active at a time so you know exactly what your skin loves (or doesn't!)."",""Start slowly, two to three times a week, and build from there."",""Your skin will tell you what it needs.""]",4,true,false,2026-03-25 10:28:35.587375+00
712d6c80-6481-4c57-8331-e53328eb8c77,f6ec1628-bd8c-4913-913d-06a9e6a8feb9,Chemical peel aftercare,Aftercare,"[""Depending on your skin and the depth of your peel, you may experience some peeling or flaking over the next few days. This is your skin renewing itself, resist the urge to pick or peel."",""Keep skin hydrated with a gentle moisturiser only."",""Avoid all active ingredients until peeling has completely settled or for a minimum of 48 hours."",""Stay out of direct sunlight and wear SPF50 every day without exception."",""Avoid heat treatments, saunas and excessive sweating for 48 hours."",""Do not exfoliate, let your skin shed naturally."",""If anything feels unusual or concerns you, get in touch straight away.""]",12,true,false,2026-03-29 14:10:59.914047+00
72971944-eab5-40ef-a7f9-fafb504854d6,af46291a-7aed-4d85-8bf8-3d79ceb2582b,How much product to use,Routine Essentials,"[""Less is more with active ingredients. A pea-sized amount of serum is enough for the whole face."",""Applying more does not make a product work faster. It increases the risk of irritation."",""Give each product thirty seconds to absorb before applying the next."",""Pat products in gently rather than rubbing. Your skin barrier will thank you.""]",5,true,false,2026-04-04 09:09:32.08417+00
7328f539-a6ed-4782-8903-d58cfaa4ad93,89a49534-d91e-42e4-8bf2-8f5c42fa5389,Diet and your skin,Acne,"[""Dairy and high glycaemic foods are the most common dietary triggers for acne and inflammation."",""You do not need to eliminate them entirely but noticing patterns over time is genuinely worthwhile.""]",7,true,false,2026-03-25 10:28:38.137351+00
